id_mencao,id_participante,nome_usuario,rede_social,segmento_mencionado,dia_festival,tema_conteudo,conteudo_post,sentimento_calculado,polaridade_calculada
712,3524,user3524,Twitter,Bebida Alcoólica,Música Brasileira,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. 🤡,Neutro,"0,03620481864"
713,3716,user3716,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 32 minutos pra nada. 😡 #Fail,Negativo,"-0,9811547678"
714,247,user247,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
715,5193,user5193,Instagram,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 14 minutos pra nada. 😡 #Fail,Negativo,"-0,9816099699"
716,9318,user9318,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
717,6689,user6689,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 12 minutos pra nada. 😡 #Fail 🤔,Negativo,"-0,9769522399"
718,9187,user9187,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
719,7282,user7282,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
720,6072,user6072,Twitter,Bebida Alcoólica,Rock,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? kkkkk,Neutro,"-0,03316796105"
721,5425,user5425,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 26 minutos pra nada. 😡 #Fail top,Negativo,"-0,9686708823"
722,1650,user1650,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 😂,Negativo,"-0,9692334663"
723,3555,user3555,Instagram,Bebida Alcoólica,Rock,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,05113834329"
724,7766,user7766,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 6 minutos pra nada. 😡 #Fail 😂,Negativo,"-0,7262767255"
725,5940,user5940,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
726,7876,user7876,Instagram,Bebida Alcoólica,Pop,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. kkkkk",Negativo,"-0,9787327582"
727,9242,user9242,Instagram,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
728,2609,user2609,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
729,5966,user5966,Instagram,Bebida Alcoólica,Pop,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
730,9345,user9345,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 16 minutos pra nada. 😡 #Fail,Negativo,"-0,9814797351"
731,9862,user9862,Twitter,Bebida Alcoólica,Eletrônico,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 😂,Neutro,"0,1666706204"
732,8079,user8079,Twitter,Bebida Alcoólica,Rock,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? aff,Negativo,"-0,9815647474"
733,5623,user5623,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
734,9291,user9291,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
735,4104,user4104,Twitter,Bebida Alcoólica,Eletrônico,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 🤡,Neutro,"-0,05404761806"
736,3379,user3379,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? 🤔,Neutro,"-0,03632076271"
737,5075,user5075,Twitter,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
738,1417,user1417,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. kkkkk,Negativo,"-0,9869790231"
739,3467,user3467,Instagram,Bebida Alcoólica,Pop,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 😂,Neutro,"0,1666706204"
740,3756,user3756,Twitter,Bebida Alcoólica,Eletrônico,elogio,Que organização incrível no espaço de Bebida Alcoólica. Atendimento nota 10/10. ✨ top,Positivo,"0,990195268"
741,7778,user7778,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
742,3915,user3915,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
743,5259,user5259,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. kkkkk,Negativo,"-0,9869790231"
744,7349,user7349,Twitter,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
745,1546,user1546,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
746,1798,user1798,Twitter,Bebida Alcoólica,Pop,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
747,2613,user2613,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. top,Negativo,"-0,9887263444"
748,4941,user4941,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 22 minutos pra nada. 😡 #Fail 😂,Negativo,"-0,7126089558"
749,7937,user7937,Instagram,Bebida Alcoólica,Pop,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
750,7321,user7321,Instagram,Bebida Alcoólica,Pop,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica? kkkkk,Neutro,"-0,04194288328"
751,1303,user1303,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. kkkkk",Negativo,"-0,9787327582"
752,4324,user4324,Instagram,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 50 minutos pra nada. 😡 #Fail 🤔,Negativo,"-0,9778345004"
753,5148,user5148,Instagram,Bebida Alcoólica,Rock,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. 🤔,Neutro,"0,05137144122"
754,4788,user4788,Instagram,Bebida Alcoólica,Música Brasileira,elogio,A experiência no estande de Bebida Alcoólica foi SENSACIONAL! Valeu cada segundo. #Festival top,Positivo,"0,9860832843"
755,7392,user7392,Instagram,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
756,617,user617,Instagram,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 3 minutos pra nada. 😡 #Fail 😂,Negativo,"-0,7261858359"
757,9891,user9891,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 8 minutos pra nada. 😡 #Fail 😂,Negativo,"-0,7295956761"
758,22,user22,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,05113834329"
759,7248,user7248,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 11 minutos pra nada. 😡 #Fail,Negativo,"-0,9819514677"
760,2579,user2579,Instagram,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. top",Negativo,"-0,6307896078"
761,6450,user6450,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
762,1524,user1524,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
763,9664,user9664,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. aff",Negativo,"-0,9888447174"
764,1177,user1177,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 31 minutos pra nada. 😡 #Fail 😂,Negativo,"-0,7214717194"
765,1680,user1680,Instagram,Bebida Alcoólica,Pop,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. 🤔,Neutro,"0,05137144122"
766,8227,user8227,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
767,6461,user6461,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
768,1969,user1969,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 5 minutos pra nada. 😡 #Fail 🤡,Negativo,"-0,9792998345"
769,1208,user1208,Instagram,Bebida Alcoólica,Pop,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
770,8009,user8009,Twitter,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 15 minutos pra nada. 😡 #Fail aff,Negativo,"-0,9871227369"
771,8002,user8002,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 30 minutos pra nada. 😡 #Fail 🤡,Negativo,"-0,9800301087"
772,1071,user1071,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Vi q Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,00925495103"
773,3802,user3802,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 9 minutos pra nada. 😡 #Fail aff,Negativo,"-0,9870601939"
774,4898,user4898,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
775,4130,user4130,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
776,8546,user8546,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 8 minutos pra nada. 😡 #Fail,Negativo,"-0,9817838641"
777,3538,user3538,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
778,2710,user2710,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
779,1869,user1869,Twitter,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
780,1220,user1220,Instagram,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 13 minutos pra nada. 😡 #Fail,Negativo,"-0,98165754"
781,7161,user7161,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 🤡",Negativo,"-0,9790236037"
782,3517,user3517,Instagram,Bebida Alcoólica,Pop,elogio,Simplesmente amei o brinde que ganhei de Bebida Alcoólica! Já quero o próximo festival. 🤔,Positivo,"0,9893173395"
783,9514,user9514,Twitter,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 11 minutos pra nada. 😡 #Fail aff,Negativo,"-0,9871077449"
784,1107,user1107,Twitter,Bebida Alcoólica,Rock,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
785,1857,user1857,Twitter,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 27 minutos pra nada. 😡 #Fail 🤡,Negativo,"-0,9787582234"
786,8486,user8486,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. top,Negativo,"-0,9887263444"
787,7222,user7222,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. aff",Negativo,"-0,9888447174"
788,3990,user3990,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. aff,Negativo,"-0,9867535371"
789,1388,user1388,Twitter,Bebida Alcoólica,Rock,neutro,Vi q Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,00925495103"
790,7068,user7068,Twitter,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. aff,Negativo,"-0,9894158109"
791,9045,user9045,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 25 minutos pra nada. 😡 #Fail,Negativo,"-0,9819454388"
792,1895,user1895,Twitter,Bebida Alcoólica,Rock,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? 🤔,Neutro,"-0,03632076271"
793,9688,user9688,Twitter,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
794,3711,user3711,Instagram,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 5 minutos pra nada. 😡 #Fail,Negativo,"-0,9815696916"
795,9020,user9020,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
796,3308,user3308,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 😂,Neutro,"0,1666706204"
797,7460,user7460,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,008517658338"
798,1576,user1576,Instagram,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 🤔",Negativo,"-0,9780252534"
799,5712,user5712,Instagram,Bebida Alcoólica,Pop,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
800,3822,user3822,Instagram,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 🤡",Negativo,"-0,9790236037"
801,2319,user2319,Instagram,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
802,5955,user5955,Twitter,Bebida Alcoólica,Música Brasileira,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
803,9124,user9124,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 😂",Negativo,"-0,897865802"
804,825,user825,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. top",Negativo,"-0,6307896078"
805,744,user744,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. aff,Negativo,"-0,9894158109"
806,4341,user4341,Instagram,Bebida Alcoólica,Rock,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. aff,Negativo,"-0,987586621"
807,5590,user5590,Twitter,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 😂",Negativo,"-0,897865802"
808,5427,user5427,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤡,Negativo,"-0,9887416377"
809,848,user848,Twitter,Bebida Alcoólica,Eletrônico,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
810,2776,user2776,Instagram,Bebida Alcoólica,Eletrônico,neutro,Vi q Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,00925495103"
811,673,user673,Twitter,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. top,Negativo,"-0,9887263444"
812,703,user703,Twitter,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
813,4423,user4423,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 🤔,Neutro,"0,008024929091"
814,1210,user1210,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 😂",Negativo,"-0,897865802"
815,2741,user2741,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 22 minutos pra nada. 😡 #Fail,Negativo,"-0,9813087527"
816,9228,user9228,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 10 minutos pra nada. 😡 #Fail,Negativo,"-0,9818915511"
817,4696,user4696,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
818,6197,user6197,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 😂",Negativo,"-0,897865802"
819,1666,user1666,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. kkkkk",Negativo,"-0,9787327582"
820,984,user984,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? top,Neutro,"0,03205453232"
821,2641,user2641,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Vi q Bebida Alcoólica é um dos patrocinadores este ano. 🤔,Neutro,"0,007819529623"
822,8796,user8796,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 14 minutos pra nada. 😡 #Fail,Negativo,"-0,9816099699"
823,4308,user4308,Twitter,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 28 minutos pra nada. 😡 #Fail,Negativo,"-0,9812282212"
824,3879,user3879,Twitter,Bebida Alcoólica,Rock,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. 😂,Positivo,"0,6364131663"
825,8982,user8982,Twitter,Bebida Alcoólica,Rock,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. kkkkk,Neutro,"0,005995161831"
